#Thorlabs FTS
[SpectrumHeader]
#Date;20260828
#Time;9004789
#GMTTime;12004789
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00404267
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;60.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9799.268555
#WnrMax;51674.531250
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.360000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
2.536936951e+02;4.444086924e-03
2.539013519e+02;4.658582620e-03
2.541090393e+02;4.202778917e-03
2.543167267e+02;4.953514785e-03
2.545244293e+02;3.049863502e-03
2.547321472e+02;6.589045748e-03
2.549398804e+02;3.827411216e-03
2.551476288e+02;5.838310346e-03
2.553553925e+02;5.302070640e-03
2.555631714e+02;5.784686189e-03
2.557709656e+02;5.597002339e-03
2.559787750e+02;7.178909611e-03
2.561866150e+02;4.283214919e-03
2.563944702e+02;6.669481751e-03
2.566022949e+02;4.470898770e-03
2.568101807e+02;4.953514785e-03
2.570180969e+02;3.934659064e-03
2.572259827e+02;3.666539211e-03
2.574338989e+02;3.130299505e-03
2.576418457e+02;7.983269170e-03
2.578497925e+02;6.428174209e-03
2.580577698e+02;4.631770775e-03
2.582657166e+02;6.052806042e-03
2.584737244e+02;5.355694331e-03
2.586817627e+02;3.023051657e-03
2.588897705e+02;4.631770775e-03
2.590978088e+02;3.478855360e-03
2.593058472e+02;4.524522927e-03
2.595139465e+02;4.578147084e-03
2.597220459e+02;5.891934503e-03
2.599301147e+02;2.835367806e-03
2.601382751e+02;4.926702939e-03
2.603463745e+02;6.428174209e-03
2.605545349e+02;5.570190493e-03
2.607627258e+02;5.141198635e-03
2.609708862e+02;4.310027231e-03
2.611790771e+02;4.175967071e-03
2.613872986e+02;5.275258794e-03
2.615955200e+02;5.007138476e-03
2.618037720e+02;6.025994197e-03
2.620120239e+02;5.248446483e-03
2.622203064e+02;6.052806042e-03
2.624285889e+02;2.996239578e-03
2.626368713e+02;6.723105907e-03
2.628452148e+02;4.256403074e-03
2.630535583e+02;4.041906912e-03
2.632618713e+02;4.068719223e-03
2.634702759e+02;7.286157459e-03
2.636786194e+02;3.827411216e-03
2.638870239e+02;6.240489893e-03
2.640954590e+02;2.996239578e-03
2.643038635e+02;6.133242045e-03
2.645122986e+02;6.240489893e-03
2.647207642e+02;3.210735507e-03
2.649292297e+02;5.141198635e-03
2.651377258e+02;4.765830934e-03
2.653462524e+02;4.953514785e-03
2.655547485e+02;5.302070640e-03
2.657632751e+02;3.130299505e-03
2.659718018e+02;2.459999872e-03
2.661803894e+02;4.283214919e-03
2.663889771e+02;5.597002339e-03
2.665975647e+02;1.816512202e-03
2.668061829e+02;4.792642780e-03
2.670148010e+02;4.899890628e-03
2.672234192e+02;4.712206777e-03
2.674320984e+02;4.149155226e-03
2.676407776e+02;5.999182351e-03
2.678494568e+02;6.025994197e-03
2.680581665e+02;5.275258794e-03
2.682668457e+02;1.870136126e-03
2.684755859e+02;4.926702939e-03
2.686843567e+02;3.425231436e-03
2.688930969e+02;5.623814184e-03
2.691018982e+02;3.720163368e-03
2.693106995e+02;4.578147084e-03
2.695194702e+02;3.612915287e-03
2.697283020e+02;5.194822792e-03
2.699371643e+02;2.031008014e-03
2.701459961e+02;5.891934503e-03
2.703548584e+02;4.068719223e-03
2.705637512e+02;4.444086924e-03
2.707726440e+02;2.379563870e-03
2.709815674e+02;5.409318488e-03
2.711905212e+02;3.934659064e-03
2.713994446e+02;3.237547586e-03
2.716083984e+02;2.808555728e-03
2.718173523e+02;4.336839076e-03
2.720263672e+02;4.792642780e-03
2.722353821e+02;4.444086924e-03
2.724443665e+02;3.049863502e-03
2.726534119e+02;4.336839076e-03
2.728624878e+02;6.589045748e-03
2.730715332e+02;4.202778917e-03
2.732806091e+02;3.934659064e-03
2.734897156e+02;3.425231436e-03
2.736988220e+02;4.631770775e-03
2.739079590e+02;5.677438341e-03
2.741170959e+02;3.934659064e-03
2.743262329e+02;4.229591228e-03
2.745354309e+02;2.245503943e-03
2.747446289e+02;2.245503943e-03
2.749537964e+02;4.444086924e-03
2.751630249e+02;6.240489893e-03
2.753722839e+02;4.095531069e-03
2.755815125e+02;5.516566336e-03
2.757907715e+02;5.328882486e-03
2.760000610e+02;3.157111583e-03
2.762093506e+02;6.589045748e-03
2.764186707e+02;2.701307647e-03
2.766279907e+02;5.945558194e-03
2.768373108e+02;4.015095066e-03
2.770466919e+02;4.926702939e-03
2.772560730e+02;5.194822792e-03
2.774654236e+02;2.969427733e-03
2.776748352e+02;2.781743649e-03
2.778842468e+02;4.739018623e-03
2.780936584e+02;5.275258794e-03
2.783031311e+02;7.849209011e-03
2.785126038e+02;5.570190493e-03
2.787220459e+02;4.712206777e-03
2.789315491e+02;5.141198635e-03
2.791410522e+02;6.374550052e-03
2.793505554e+02;5.865122192e-03
2.795601196e+02;4.095531069e-03
2.797696838e+02;4.899890628e-03
2.799792175e+02;3.183923429e-03
2.801888123e+02;5.543378647e-03
2.803984070e+02;5.838310346e-03
2.806080017e+02;4.068719223e-03
2.808176270e+02;4.765830934e-03
2.810272827e+02;6.320925895e-03
2.812369385e+02;4.444086924e-03
2.814465942e+02;5.865122192e-03
2.816563110e+02;5.838310346e-03
2.818660278e+02;4.739018623e-03
2.820757141e+02;4.444086924e-03
2.822854614e+02;5.623814184e-03
2.824952087e+02;4.497711081e-03
2.827049561e+02;5.704250187e-03
2.829147339e+02;4.578147084e-03
2.831245422e+02;6.213678047e-03
2.833343201e+02;4.444086924e-03
2.835441589e+02;5.275258794e-03
2.837539978e+02;2.969427733e-03
2.839638367e+02;3.452043515e-03
2.841737061e+02;3.773787292e-03
2.843836060e+02;5.194822792e-03
2.845934753e+02;5.087574478e-03
2.848034058e+02;4.497711081e-03
2.850133362e+02;4.953514785e-03
2.852232666e+02;4.926702939e-03
2.854332275e+02;4.739018623e-03
2.856432190e+02;3.961471375e-03
2.858532104e+02;3.344795434e-03
2.860632019e+02;4.122342914e-03
2.862732239e+02;4.336839076e-03
2.864832458e+02;4.873078782e-03
2.866932983e+02;5.141198635e-03
2.869033508e+02;4.899890628e-03
2.871134338e+02;4.041906912e-03
2.873235168e+02;4.283214919e-03
2.875336304e+02;5.382506642e-03
2.877437744e+02;5.248446483e-03
2.879538879e+02;3.881035140e-03
2.881640320e+02;5.275258794e-03
2.883742065e+02;4.551334772e-03
2.885844116e+02;5.516566336e-03
2.887945862e+02;4.256403074e-03
2.890048218e+02;5.570190493e-03
2.892150574e+02;4.175967071e-03
2.894252625e+02;5.731062498e-03
2.896355286e+02;4.658582620e-03
2.898458252e+02;4.846266937e-03
2.900560913e+02;4.175967071e-03
2.902663879e+02;6.535422057e-03
2.904767151e+02;6.213678047e-03
2.906870728e+02;4.444086924e-03
2.908973999e+02;4.283214919e-03
2.911077576e+02;3.854223294e-03
2.913181458e+02;3.291171510e-03
2.915285034e+02;4.256403074e-03
2.917389221e+02;4.283214919e-03
2.919493713e+02;4.739018623e-03
2.921598206e+02;6.642669905e-03
2.923702393e+02;5.060762633e-03
2.925807190e+02;3.532479284e-03
2.927911987e+02;4.497711081e-03
2.930016785e+02;4.068719223e-03
2.932121887e+02;4.497711081e-03
2.934227295e+02;4.765830934e-03
2.936332703e+02;4.524522927e-03
2.938438110e+02;3.881035140e-03
2.940544128e+02;4.444086924e-03
2.942650146e+02;2.486811951e-03
2.944755859e+02;5.811498500e-03
2.946862183e+02;3.854223294e-03
2.948968506e+02;7.447029464e-03
2.951074829e+02;4.310027231e-03
2.953181458e+02;8.036892861e-03
2.955288086e+02;6.723105907e-03
2.957395325e+02;5.891934503e-03
2.959501953e+02;4.846266937e-03
2.961609497e+02;5.194822792e-03
2.963716736e+02;4.202778917e-03
2.965823975e+02;4.202778917e-03
2.967931824e+02;5.999182351e-03
2.970039673e+02;7.795585319e-03
2.972147827e+02;4.846266937e-03
2.974255676e+02;4.283214919e-03
2.976363831e+02;5.141198635e-03
