# DRS4 export. File index 1, run_id=./medidas/run_20260925_113849
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #422  ts=2026-09-25 11:43:52.885  [SELECTED]
1117.090   -25.5   -20.9    -6.6
1119.092   -23.8   -14.8   -11.2
1121.094    -5.5     3.6   -10.2
1123.096     5.3     8.4     3.0
1125.098     7.9   -17.8    -5.4
1127.100   -12.5   -17.4   -16.3
1129.102   -25.2   -17.9    -4.9
1131.104   -19.6    -1.2   -13.4
1133.105     2.2    -2.7    -0.6
1135.107     0.4   -17.7   -17.0
1137.109   -10.9   -29.1   -30.4
1139.111   -15.8   -17.5   -18.0
1141.113   -20.3    12.0     5.7
1143.115    -6.5     9.6    -4.2
1145.117    -0.4    -3.8   -11.5
1147.119   -12.7   -25.9   -15.7
1149.121   -18.5   -12.6   -17.2
1151.123   -11.0    19.8     0.8
1153.125    -0.7    13.6   -16.3
1155.127    -8.0     4.9    -5.1
1157.129    -8.9   -27.2    -9.9
1159.131    -7.2   -22.2   -21.1
1161.133   -13.9     9.3    -5.8
1163.135    -9.0     7.3   -10.6
1165.137     7.1   -22.3   -16.2
1167.139    -4.0   -36.3   -22.3
1169.141    -2.4   -28.2   -11.3
1171.143    -8.3     3.0    -6.2
1173.145    -4.9     9.6   -12.5
1175.146   -11.2   -10.5   -12.1
1177.148    -3.2   -29.1   -10.6
1179.150    -7.8    -3.6     2.8
1181.152    -9.0    12.5    -8.0
1183.154   -10.5     0.7    -6.6
1185.156    -5.4   -11.0    -7.2
1187.158     4.6   -22.7    -3.7
1189.160     5.5   -18.5    -8.4
1191.162   -24.5     6.4   -13.4
1193.164    -9.6    -3.6   -11.1
1195.166     6.3   -18.5    -0.4
1197.168     6.2   -21.6    -3.6
1199.170   -10.3   -17.5   -15.7
1201.172   -14.2    -1.2   -12.2
1203.174   -24.1    16.2    -8.4
1205.176   -11.4    -6.4   -11.1
1207.178     6.3   -21.0   -12.2
1209.180    11.1   -14.9     0.2
1211.182   -14.7     2.3    -7.2
1213.184   -21.8    -4.0   -21.0
1215.186   -14.8     3.5   -17.1
1217.188     0.4   -12.6   -15.5
1219.189    11.8   -12.6    -0.1
1221.191   -26.9    -3.5    -3.7
1223.193   -27.3    -6.1   -21.4
1225.195    -5.4    -8.2   -10.2
1227.197    14.9     9.3    16.2
1229.199     5.8   -19.6   -12.3
1231.201   -21.9    -4.1   -11.9
1233.203   -26.5    -6.3   -16.8
1235.205    -5.8   -14.6    -7.7
1237.207    10.5    -1.9   -11.7
1239.209    11.4   -10.2     8.0
1241.211   -26.7   -15.9   -28.9
1243.213   -22.7   -13.6   -14.1
1245.215     9.2     6.3    -4.0
1247.217    24.8    -7.8     0.7
1249.219    -8.6    -7.1    -4.8
1251.221   -20.7   -24.3   -34.6
1253.223   -21.5   -10.1    -9.7
1255.225    -0.9     5.0     6.7
1257.227    11.3     2.3    -7.5
1259.229    10.6    -8.4    -4.8
1261.230    -9.4    -5.6   -10.7
1263.232   -18.7   -18.0   -16.1
1265.234   -20.4   -16.5   -21.9
1267.236     0.0     4.8     7.4
1269.238     0.9    -6.3   -11.7
1271.240   -13.7    -2.5    -9.6
1273.242   -10.8   -12.7   -19.3
1275.244   -10.9    -7.1    -2.1
1277.246    -2.2     5.6    -5.2
1279.248     1.8     5.1    -2.3
1281.250     3.2    -7.2   -12.1
1283.252   -10.0   -15.2    -8.3
1285.254   -16.1    -7.4   -11.8
1287.256   -13.7    -8.7   -13.9
1289.258    -6.7    -6.7    -5.1
1291.260    -2.7    -4.4   -11.7
1293.262    -8.6   -16.8    -6.0
1295.264    -4.0   -12.0    -1.5
1297.266   -10.1   -11.1   -13.1
1299.268   -13.0    -9.9   -23.6
1301.270    -3.7   -17.3    -9.9
1303.271    12.0    -7.9    -0.4
1305.273    -0.4    -5.4    -4.8
1307.275   -10.7    -0.4     2.4
1309.277   -23.4    -4.2    -3.2
1311.279   -12.7   -14.8    -6.1
1313.281     1.2     6.0     3.9
1315.283     6.8    -7.9     2.7
1317.285   -32.6    -9.4    -9.8
1319.287   -26.9   -19.5   -34.6
1321.289   -17.3   -11.9   -14.7
1323.291     6.9    -4.8    -2.9
1325.293    23.2    -9.9    -9.4
1327.295    -3.8   -12.8    -8.7
1329.297   -22.5   -21.9   -13.9
1331.299   -23.0   -16.3   -20.3
1333.301    -0.5     4.0    -5.9
1335.303    12.9    -2.0    -0.5
1337.305    -3.2   -11.5    -1.8
1339.307   -10.3   -18.3   -12.8
1341.309   -17.6    -6.5   -12.6
1343.311     7.1    -0.1    -6.9
1345.312     5.2     2.7    -1.4
1347.314     3.2    -3.6    -2.4
1349.316    -4.8   -14.8   -11.9
1351.318   -15.4   -17.2   -10.1
1353.320   -14.0    -0.3   -11.2
1355.322    -7.6     2.4   -14.3
1357.324    -6.3   -18.9    -6.3
1359.326     8.4   -12.3    -3.0
1361.328    -4.5   -19.3   -17.7
1363.330   -11.9     2.1   -17.2
1365.332   -25.7   -12.7    -9.1
1367.334   -13.0   -17.7   -22.7
1369.336     7.0   -14.4    -4.3
1371.338     6.1    -2.4    -3.5
1373.340   -25.9    -2.1   -18.0
1375.342   -35.4    -9.1   -14.7
1377.344   -19.0   -19.5   -12.9
1379.346    17.6   -15.8     0.8
1381.348    34.7    -3.5    15.4
1383.350    21.4    10.5     5.8
1385.352   -24.7    -1.5   -22.4
1387.354   -48.2    -9.3   -25.6
1389.355     0.7   -18.3    -9.0
1391.357    34.9     0.5     3.2
1393.359     3.0    28.4    17.4
1395.361   -30.5    15.6   -21.3
1397.363   -38.5   -23.2   -24.2
1399.365     2.8   -18.1    -3.3
1401.367    42.5   -19.6    -4.7
1403.369    35.4    -3.3     6.1
1405.371   -21.5     5.6   -13.1
1407.373   -53.0   -18.8   -34.0
1409.375   -27.7   -29.2   -22.0
1411.377    25.3   -16.0    13.4
1413.379    49.6     1.1    15.8
1415.381     6.9    10.7     0.6
1417.383   -32.1    -0.6   -16.5
1419.385   -50.0   -17.1   -12.8
1421.387     4.9   -25.7     1.3
1423.389    21.9     1.3     1.5
1425.391    -0.6    19.1    -3.4
1427.393   -30.7    -5.2   -36.1
1429.395   -28.9   -13.2   -14.4
1431.396     1.1   -27.4   -12.9
1433.398    14.7   -24.9   -11.7
1435.400     1.8     0.8     6.1
1437.402   -26.2     4.7   -19.3
1439.404   -19.7    -6.5   -26.9
1441.406    -1.1   -17.8    -4.6
1443.408    12.4   -40.7   -19.7
1445.410     9.7   -31.4   -22.5
1447.412   -15.9     6.9     0.9
1449.414   -19.8     6.4   -19.8
1451.416    -2.4    -6.2   -11.1
1453.418     2.1   -17.1     8.8
1455.420    -0.9   -24.0    -5.9
1457.422   -24.8    -2.3   -22.0
1459.424   -28.5    21.9    -9.0
1461.426    -1.9     1.0    -6.3
1463.428    13.4   -14.6   -10.8
1465.430    16.5   -26.3    -3.9
1467.432    -8.5   -24.2    -7.7
1469.434   -16.4     2.3    -3.0
1471.436     5.9    29.8    18.9
1473.438    12.8    -5.5     0.8
1475.439     4.5   -14.1    -5.3
1477.441   -27.9   -16.7   -16.8
1479.443   -35.6    -4.1   -36.3
1481.445   -19.6     7.9    -9.8
1483.447     3.9    -5.6    -4.5
1485.449    34.9   -23.5   -11.3
1487.451   -15.5   -34.9   -13.1
1489.453   -43.4    -0.9   -14.6
1491.455   -30.6     4.8   -16.7
1493.457     5.9   -12.7    -2.9
1495.459    30.2   -16.5    -1.5
1497.461    -1.0   -28.2   -14.9
1499.463   -20.6   -24.3   -23.4
1501.465   -22.6    -6.9   -17.7
1503.467    -5.3     2.9   -17.6
1505.469    10.1   -15.5    -7.2
1507.471    16.5   -15.8     4.1
1509.473    -1.4   -17.6    -8.8
1511.475   -20.3    -7.5   -11.1
1513.477   -27.7    -1.0   -15.0
1515.479    16.2   -15.2   -10.8
1517.480    12.4   -32.8    -3.7
1519.482    10.8   -10.3    -7.8
1521.484   -20.3    -8.9   -21.2
1523.486   -36.6     4.4   -20.9
1525.488   -14.9   -11.6    -7.9
1527.490    13.7   -21.8   -14.5
1529.492    -1.3   -10.6   -10.2
1531.494   -23.3    -1.0   -16.1
1533.496   -32.0   -14.1   -31.2
1535.498   -17.5   -16.7   -17.0
1537.500     5.8   -14.1    -2.2
1539.502    19.1   -17.0    -0.7
1541.504   -12.2     1.2   -14.0
1543.506   -18.8    -6.6   -17.8
1545.508   -16.8   -27.3   -20.1
1547.510    -5.3   -16.4    -7.5
1549.512     6.7    -0.7    -0.4
1551.514    -7.2    -6.1   -16.6
1553.516    -9.9    -2.8   -10.5
1555.518    -5.7    -9.8   -14.5
1557.520     6.4   -28.1   -17.0
1559.521     0.7     3.2     2.4
1561.523   -10.4     6.2    -3.3
1563.525   -15.6    -1.0    -7.8
1565.527     4.8   -25.2   -10.3
1567.529     6.5   -23.4   -26.4
1569.531     5.3   -25.8   -23.9
1571.533    -8.1    -4.3   -18.4
1573.535   -24.4     1.8   -25.5
1575.537   -12.1   -14.9   -19.9
1577.539    -5.0   -28.1     4.8
1579.541    15.3    -7.3    -7.9
1581.543   -10.8    -3.1   -13.6
1583.545   -26.4     1.9   -23.1
1585.547   -15.1   -13.6   -15.0
1587.549     9.4   -22.4    -7.5
1589.551    26.5   -24.8    -6.7
1591.553    -8.3    -3.9   -11.2
1593.555   -38.5    11.0   -17.7
1595.557   -20.1    -5.0   -18.3
1597.559    11.8   -17.5     1.0
1599.561    22.4   -27.5    -2.5
1601.562    -6.7    -1.4   -11.4
1603.564   -36.5    18.2   -13.2
1605.566   -37.0    -6.5   -24.7
1607.568   -10.5   -25.6   -10.2
1609.570    19.9   -10.8    10.3
1611.572     1.9    -1.2    -4.3
1613.574   -27.6    13.7   -17.7
1615.576   -42.4     0.7   -17.8
1617.578   -17.1   -20.1    -7.4
1619.580    22.1   -14.9     6.9
1621.582    28.5   -22.5     9.8
1623.584    -3.3     4.2    -8.3
1625.586   -35.3    -5.3   -18.6
1627.588   -16.2   -12.8   -12.4
1629.590    25.4   -23.4     2.3
1631.592     0.8   -21.2   -13.9
1633.594   -18.4     3.6   -13.4
1635.596   -32.0   -11.2   -26.8
1637.598   -17.9   -11.5   -15.5
1639.600    -2.2   -22.3    -8.1
1641.602    14.1   -25.2   -12.1
1643.604    -3.3    -0.4   -11.4
1645.605   -26.8    -0.3   -10.8
1647.607   -28.6   -13.5   -31.6
1649.609    -9.2   -18.8   -22.3
1651.611    -7.5   -21.3    -7.7
1653.613     2.5    -3.2   -11.6
1655.615    -9.2   -16.8   -13.8
1657.617   -20.5    -2.4   -13.4
1659.619   -21.5   -20.6   -15.7
1661.621     0.5   -10.8   -11.1
1663.623    -3.7   -16.9    -7.1
1665.625    -1.2   -11.6    -6.3
1667.627   -22.2    -6.8   -17.9
1669.629   -12.4   -12.2   -12.7
1671.631   -24.3   -22.6   -31.3
1673.633    -4.0   -16.1    -7.5
1675.635    -4.9    -8.1   -10.8
1677.637    -0.5    -2.1   -11.1
1679.639   -11.3   -14.1   -10.2
1681.641   -15.9   -15.3    -9.6
1683.643   -11.9   -25.4    -9.1
1685.645    15.1     3.3     3.5
1687.646    -4.9    -7.9   -16.3
1689.648   -19.0    -5.3   -11.4
1691.650   -25.4    -6.1   -16.0
1693.652   -17.9   -25.8   -23.6
1695.654    -2.4   -18.3   -21.5
1697.656     1.0    -6.5     4.7
1699.658    -6.2   -11.5   -28.8
1701.660   -14.2   -12.8   -13.5
1703.662   -26.7   -21.0   -27.0
1705.664    -2.0   -21.4    -9.4
1707.666     8.7    -8.8   -11.7
1709.668    -4.0     4.1   -13.3
1711.670   -27.8   -13.0   -27.7
1713.672   -30.0   -12.6   -12.8
1715.674     2.1   -24.8   -19.0
1717.676    17.4   -14.9    -2.8
1719.678    -1.2   -11.7   -20.6
1721.680   -38.6    -9.6   -18.5
1723.682   -34.1   -26.5   -33.8
1725.684   -17.9   -11.5   -23.1
1727.686     2.8   -26.3    -6.1
1729.688     8.0    -7.6    -2.5
1731.689   -22.1    -6.6   -14.7
1733.691   -26.2   -15.6   -22.5
1735.693   -17.8   -18.8   -22.0
1737.695    -6.8   -12.2    -4.3
1739.697    -3.5   -13.2   -10.2
1741.699     0.4    -6.9   -15.4
1743.701   -28.6   -17.9   -16.2
1745.703    -1.6   -20.3   -11.3
1747.705     0.2   -20.6     2.6
1749.707     1.3    -8.4    -2.8
1751.709   -19.5    -5.8   -13.2
1753.711   -30.9     1.3   -17.6
1755.713   -20.7   -24.2   -17.0
1757.715     6.4   -11.8    -6.1
1759.717    -3.8     4.6    -7.0
1761.719   -12.3    -0.7   -13.1
1763.721   -25.1    -8.0   -24.6
1765.723   -15.3   -19.5   -14.1
1767.725    -9.4   -32.1   -16.0
1769.727     0.6   -18.8    -8.1
1771.729    -3.1     5.9    -7.4
1773.730   -13.6     8.5   -12.2
1775.732   -21.4   -26.2   -23.3
1777.734     0.8   -26.2   -11.8
1779.736     2.5   -22.7   -15.3
1781.738   -12.9    -6.0    -4.0
1783.740   -11.8     5.5   -14.4
1785.742   -10.8   -22.1   -17.8
1787.744   -11.0   -31.8   -23.3
1789.746   -11.8   -15.3    -7.7
1791.748   -19.3    -1.4    -7.7
1793.750    -3.0    14.4    -9.9
1795.752    -9.2    -5.1   -20.0
1797.754    -7.1   -39.0   -15.5
1799.756   -22.9   -30.8   -23.6
1801.758   -10.4    -4.3    -6.7
1803.760   -16.5     6.2   -13.9
1805.762    -3.1    -0.9    -4.0
1807.764   -13.0   -46.5   -19.4
1809.766   -14.4   -18.0   -14.5
1811.768   -29.8   -18.7   -32.2
1813.770   -21.4    -0.4   -11.8
1815.771     1.7   -10.7    -2.3
1817.773     3.4   -22.4   -16.1
1819.775   -25.9   -32.3   -24.8
1821.777   -31.0   -12.2   -21.4
1823.779   -24.7     2.9    -5.9
1825.781    12.3     2.6     0.0
1827.783    -2.1   -20.7    -6.5
1829.785   -20.2   -18.5   -11.3
1831.787   -44.6   -19.5   -25.6
1833.789    -6.3     1.0    -7.1
1835.791    18.9   -14.4   -17.7
1837.793    27.9    -4.9     7.0
1839.795   -14.0   -18.9   -23.9
1841.797   -40.7   -21.9   -28.0
1843.799   -53.2   -26.2   -19.3
1845.801     9.5     5.9    -7.3
1847.803     5.7   -16.5   -14.1
1849.805    -6.4    -6.1   -14.3
1851.807   -35.6   -16.9   -23.0
1853.809   -26.3   -16.9   -10.1
1855.811     3.0   -19.3   -10.1
1857.812    18.3    -1.7     1.9
1859.814    -3.3     2.7   -15.2
1861.816   -27.8    -4.1   -13.6
1863.818   -46.8   -31.1   -24.8
1865.820     4.2   -11.3    -8.9
1867.822     2.1    -9.6    -3.7
1869.824    -9.3     4.7    -8.6
1871.826   -28.0   -20.3   -16.2
1873.828    -6.5   -20.9     1.8
1875.830     6.7   -20.5   -11.8
1877.832    14.7    -0.4     8.3
1879.834    -8.4   -13.4   -19.0
1881.836   -40.2   -16.9   -25.9
1883.838   -38.8   -30.5   -27.4
1885.840    -1.4   -15.8    -7.0
1887.842    -7.0    -7.1   -10.9
1889.844   -15.9   -15.6   -25.3
1891.846   -48.0   -31.6   -24.2
1893.848   -26.1   -30.1   -15.9
1895.850    -7.8   -15.5   -11.6
1897.852    20.0    -3.1    -2.3
1899.854   -13.4    -2.7   -12.4
1901.855   -18.3   -15.8   -33.0
1903.857   -34.5   -32.0   -22.7
1905.859    -3.5   -18.8   -11.8
1907.861     3.1    -2.0   -13.5
1909.863     1.9    -0.5   -15.9
1911.865   -29.9   -21.5   -20.6
1913.867   -16.2   -29.2   -25.2
1915.869   -20.5   -21.8    -4.5
1917.871    13.8     2.4    -8.5
1919.873     5.2     2.5    -6.7
1921.875    -7.2    -5.5   -25.8
1923.877   -22.2   -22.9   -13.2
1925.879    -9.8    -8.7   -10.5
1927.881    -1.1     1.6   -13.7
1929.883    -6.5    -9.1    -8.9
1931.885    -5.3   -24.0   -17.4
1933.887   -11.9   -31.4   -13.8
1935.889   -27.5   -21.9   -24.1
1937.891   -11.5     0.9   -12.9
1939.893   -10.9     2.9   -10.7
1941.895    -1.4    -5.5    -6.7
1943.896   -15.1   -27.2   -13.8
1945.898   -13.9   -10.8   -12.5
1947.900   -29.8   -12.6   -19.8
1949.902    -2.6     5.7    -9.9
1951.904    10.1   -11.3   -12.8
1953.906     6.4   -15.2    -1.8
1955.908   -17.2   -13.1    -6.8
1957.910   -26.0    -6.2   -24.4
1959.912   -38.0    -8.6   -23.1
1961.914     4.6   -16.1   -19.3
1963.916     8.4   -30.6   -16.0
1965.918   -16.7   -15.4   -10.6
1967.920   -46.2   -14.7   -23.9
1969.922   -34.1   -14.5   -15.9
1971.924     8.4   -14.5    -3.9
1973.926    20.8    -2.5     3.3
1975.928   -21.1    -9.5   -18.5
1977.930   -48.9    -8.4   -26.1
1979.932   -40.1   -16.6   -19.2
1981.934    22.0    -6.7     3.3
1983.936    30.5   -12.7    -5.9
1985.938   -11.0    -8.7   -16.8
1987.939   -52.8   -17.4   -48.0
1989.941   -31.0    -9.7   -14.1
1991.943    11.2   -10.1    -9.7
1993.945    38.5   -16.1    -5.9
1995.947    -8.6    -5.0   -12.3
1997.949   -32.2   -13.8   -31.3
1999.951   -39.1   -26.1   -18.6
2001.953     4.8    -8.6     0.1
2003.955    16.8    -9.2   -11.9
2005.957    10.1     8.3     3.7
2007.959   -22.1   -24.3   -16.5
2009.961   -32.3   -21.4   -21.3
2011.963    -9.2   -22.3   -17.9
2013.965    21.1     2.2    -3.2
2015.967    -3.6   -11.1   -14.6
2017.969   -23.2    -5.7    -8.1
2019.971   -29.0   -24.2   -26.6
2021.973    -9.6   -15.5    -5.0
2023.975    -8.1    -2.9    -2.0
2025.977    -1.4    -0.6    -6.7
2027.979   -18.9   -16.7   -25.4
2029.980   -14.1   -16.1   -17.4
2031.982   -21.7   -20.0   -20.3
2033.984   -13.0   -20.6    -9.8
2035.986   -12.0    -2.5   -12.2
2037.988     1.4     4.0    -5.9
2039.990   -17.6   -20.8   -15.0
2041.992    -8.9   -23.5   -12.5
2043.994   -23.9   -22.7   -23.5
2045.996    -1.0     1.4    -6.9
2047.998    -1.6    -6.1   -11.3

Event #432  ts=2026-09-25 11:43:59.928  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  0.000     5.2     2.7    -7.4
  2.002   -36.0    -1.0   -23.1
  4.004   -14.9    23.1     1.7
  6.006    -1.4   -39.4   -18.9
  8.008     7.8   -23.7    -3.9
 10.010   -13.8    -4.9   -23.1
 12.012   -11.8    21.0   -11.6
 14.014   -29.3    -6.9   -24.0
 16.016    -5.5    -4.5    -2.4
 18.018     1.8   -31.5   -14.5
 20.020   -10.3    15.1   -12.1
 22.021   -22.6     6.4    -8.3
 24.023    -6.0   -21.9    -9.1
 26.025     3.9   -39.1   -39.1
 28.027    11.3     8.7    18.9
 30.029   -17.3     8.2   -13.8
 32.031   -18.9    15.7    -7.6
 34.033   -19.7   -24.3   -28.6
 36.035     0.0   -27.7     4.3
 38.037    26.2   -28.0     0.8
 40.039    14.7     5.9     7.2
 42.041   -50.5   -14.7   -30.2
 44.043    -5.8   -10.8   -27.3
 46.045   -12.0   -23.0    -4.5
 48.047    30.9    -2.0     8.3
 50.049    -9.3    -4.9   -10.4
 52.051   -33.3    12.1    -9.4
 54.053   -27.6   -20.3   -23.6
 56.055    30.6   -46.2     3.1
 58.057    18.2   -28.6    11.2
 60.059   -16.3    29.9    -6.6
 62.061   -25.9     4.1   -29.5
 64.062   -18.6     4.5    -3.5
 66.064    -8.9   -27.9    -6.9
 68.066    29.7   -22.2    -0.6
 70.068   -22.5     2.6    -4.5
 72.070   -26.8     7.0   -10.8
 74.072    -1.6   -18.6   -10.3
 76.074     7.8    -4.2    -4.4
 78.076    -2.1   -26.6   -23.3
 80.078   -22.7    20.5   -22.4
 82.080   -34.4    -8.9   -27.9
 84.082   -11.8   -11.5    -1.9
 86.084    10.4   -37.6   -16.2
 88.086    22.1   -12.5    10.4
 90.088   -41.4    11.2   -41.9
 92.090   -19.3    15.5     0.5
 94.092    13.7   -37.4   -16.2
 96.094    32.9   -29.9    -4.1
 98.096    -2.9    -6.4    -8.6
100.098   -19.2    -6.2    -8.2
102.100   -28.9     1.0    -5.0
104.102    24.3   -12.0   -10.7
106.104     9.6   -15.6    -7.4
108.105   -20.2     9.1    -1.4
110.107   -31.5    -6.1   -26.9
112.109     4.0   -13.2     5.3
114.111    -2.3   -14.9    -6.9
116.113    11.4   -23.2   -17.9
118.115   -35.3    -9.5    -6.5
120.117    -8.3     3.7   -22.4
122.119     6.1   -14.9    -4.3
124.121    16.6    25.6     5.3
126.123   -13.1   -38.7     0.7
128.125   -10.1   -10.1   -16.8
130.127   -27.3   -18.8    -3.5
132.129     8.8     8.8    -1.8
134.131    -3.9   -13.5   -24.7
136.133    -7.0     0.3    -7.3
138.135   -36.5   -23.3   -26.1
140.137    12.8     1.5     6.4
142.139   -12.0     4.1   -10.6
144.141    -1.7    -3.5    -8.9
146.143   -27.8   -26.4   -20.8
148.145   -15.1    -3.2    -7.9
150.146    -7.2   -31.4   -36.4
152.148    16.2    14.0    10.9
154.150    -1.8   -15.4   -11.3
156.152   -18.4    -3.7    -8.0
158.154   -27.9   -21.2   -17.7
160.156    14.6    -6.9     2.5
162.158    -6.8    -5.9   -18.5
164.160    -8.1     0.2     9.4
166.162   -13.1   -23.7   -13.7
168.164    -2.3   -20.0     5.4
170.166    -0.9   -10.8    -0.2
172.168     1.2    19.1     4.6
174.170   -23.8   -12.1   -27.1
176.172    -6.5    -5.8     1.0
178.174    -1.8   -29.2   -27.7
180.176     9.1    -0.3     0.0
182.178   -11.6    -4.2   -17.5
184.180    -8.5    -8.2    -1.3
186.182   -12.6   -23.4   -10.7
188.184    33.4    -3.5     0.0
190.186    -6.6   -19.0   -25.6
192.188   -11.3    -2.1   -10.0
194.189   -24.5   -10.6   -18.2
196.191    14.6    -6.0     8.1
198.193    11.6    -2.6    -9.4
200.195     7.4    -4.6     7.0
202.197   -32.5    -8.4   -25.2
204.199     7.2    -0.2   -11.3
206.201    15.5    -5.5     5.9
208.203    14.7    -5.9   -13.8
210.205   -23.1   -18.8   -23.3
212.207   -24.0   -13.6    -7.3
214.209    -4.4   -11.3   -21.5
216.211    29.3     2.1    12.7
218.213    17.6     4.9    -4.2
220.215   -32.2    -5.3   -14.5
222.217   -32.8   -29.9   -17.1
224.219    23.3    15.7    24.6
226.221    19.7    -4.7   -15.4
228.223    14.3     4.9   -18.3
230.225   -62.5   -22.6   -17.3
232.227   -27.5   -16.2   -28.1
234.229     5.6   -35.1   -17.2
236.230    25.1    37.9    28.3
238.232    -7.7   -23.8   -11.1
240.234   -33.6    -3.7   -10.7
242.236   -30.8   -12.3   -13.3
244.238    32.6    -3.9    21.1
246.240    14.4     5.8    -5.6
248.242   -22.1     3.9    12.2
250.244   -33.3   -29.8   -36.1
252.246   -10.6   -24.2   -15.1
254.248    -8.5   -13.1     5.0
256.250    40.2   -25.8   -11.7
258.252   -47.1    -4.3   -20.0
260.254   -29.3    16.2   -12.7
262.256   -17.6   -23.2   -10.5
264.258    19.9    10.9     9.0
266.260     4.1    -1.9     1.2
268.262   -28.6     8.5   -10.0
270.264   -36.8   -25.7   -24.7
272.266     4.3   -24.2   -15.5
274.268    13.4   -26.8    -1.7
276.270     6.9     7.1   -12.3
278.271   -45.8     1.7   -23.4
280.273   -31.5    19.5     2.5
282.275    11.3   -45.1    -8.0
284.277    41.7    -2.4    13.6
286.279   -29.5   -14.8   -17.0
288.281    -6.5     1.7   -34.4
290.283   -42.3   -14.2   -21.7
292.285    17.0   -11.4     3.5
294.287    10.6   -20.4   -10.5
296.289   -16.7     8.7   -15.4
298.291   -41.2     1.4   -27.8
300.293     6.7   -18.2     8.7
302.295     7.9    -9.2   -17.5
304.297    19.5    -6.8    12.0
306.299    -1.8   -16.9   -25.9
308.301   -46.3    24.1    -9.3
310.303   -12.3   -22.0   -19.5
312.305    27.4    -5.0    13.8
314.307    16.8   -17.4    -7.0
316.309   -16.7    13.1    -3.9
318.311   -43.7    -2.6   -16.5
320.312     5.1    -8.2   -17.0
322.314    10.5   -46.2    -5.8
324.316    27.6     3.1    12.6
326.318   -38.6    -4.7   -19.1
328.320   -37.9    19.2   -15.6
330.322   -16.3   -42.9    -4.3
332.324    33.3   -14.2    -1.3
334.326   -12.1   -10.1     1.8
336.328   -11.8    16.2     6.2
338.330    -9.3    -8.6   -25.2
340.332    -0.6   -34.5    -9.6
342.334   -14.0   -34.6    -2.2
344.336    19.6     7.3     8.6
346.338   -28.7    28.0   -12.5
348.340    -3.7   -20.0   -21.5
350.342   -20.0   -41.4   -18.0
352.344    16.1   -17.5    10.1
354.346    -5.4     6.1   -21.4
356.348    16.3    40.6     5.2
358.350   -20.8   -43.0   -38.7
360.352    -9.2   -38.9    -6.9
362.354    -3.6   -12.4     2.0
364.355    -3.4    35.0    -5.2
366.357   -11.2    -6.5    -8.1
368.359    12.5   -22.3     3.0
370.361    -3.1   -41.4   -15.2
372.363    -0.7     7.8    -2.4
374.365   -14.4    11.4     2.7
376.367    -8.2   -16.8   -21.3
378.369    -3.8   -25.1   -10.7
380.371     5.8   -12.4   -11.2
382.373   -17.1   -20.4   -24.5
384.375    -9.8    -0.8     8.2
386.377   -14.7     3.4    -8.7
388.379    23.7   -14.3     5.0
390.381    -5.3   -18.0   -38.9
392.383   -26.9    -0.7   -11.7
394.385   -48.7   -10.6   -28.3
396.387    -2.6    14.8    -0.4
398.389    18.0   -37.8   -22.1
400.391    20.4   -13.1     4.7
402.393   -20.6    -9.4    -3.8
404.395   -29.4    -2.4   -21.9
406.396    -3.6   -18.7    -9.1
408.398    34.8     1.6    -9.8
410.400    -6.4   -21.0    -7.8
412.402    -7.8    -5.0    -0.1
414.404   -35.5    -9.8   -26.9
416.406     4.0   -19.6    -6.7
418.408    22.8   -18.2    -8.3
420.410    29.3     3.5    23.0
422.412   -31.5   -16.0   -45.4
424.414   -20.3     6.8    -2.9
426.416   -23.4   -19.4   -23.2
428.418    32.6   -14.1    21.5
430.420    -1.8     8.6   -13.9
432.422    -3.5     3.7    -8.2
434.424   -52.1   -13.7   -25.4
436.426    -4.2    -5.1    -3.9
438.428    23.7   -16.9   -11.6
440.430    10.3     4.7    -1.2
442.432   -29.2     6.9   -12.1
444.434   -55.5   -24.3   -25.7
446.436   -15.2   -25.3    -9.2
448.438    18.9    -0.6   -11.5
450.439    -4.0     2.8    -2.1
452.441   -17.9    13.5     8.3
454.443   -37.9   -15.9   -46.8
456.445    13.0   -26.0     5.7
458.447     3.5   -13.3    -5.3
460.449    20.8     7.0     9.1
462.451   -49.6   -31.2   -32.5
464.453   -22.1    -1.2    -2.0
466.455   -15.3   -31.2   -15.2
468.457     3.3    15.4    -3.3
470.459    -6.6    -2.4    -3.4
472.461   -13.4     6.1   -16.6
474.463   -12.0   -23.5    -9.5
476.465    -6.6    -7.6     3.5
478.467    13.9   -15.4   -12.2
480.469   -11.8     9.4     5.0
482.471   -45.3   -12.7   -31.1
484.473    -3.5   -14.0    -8.4
486.475   -10.4   -10.1   -12.6
488.477    12.3    -7.9    -4.1
490.479     1.2    -2.2   -13.1
492.480   -21.2   -19.7   -14.7
494.482   -28.5   -14.5   -19.5
496.484     4.7     6.0     8.0
498.486   -10.0    -9.7   -11.2
500.488     1.3    -4.0   -14.9
502.490   -21.0   -25.3   -32.4
504.492   -20.2    -7.6    -2.6
506.494    11.7   -28.8   -13.7
508.496     5.9    20.9    15.0
510.498   -22.9   -21.5   -28.3
512.500   -20.3    -0.1    -3.4
514.502   -13.4    -8.5   -13.7
516.504    16.6   -15.6    -8.2
518.506    -0.9    -2.5    -2.4
520.508    -6.1   -14.6   -16.5
522.510   -25.2   -18.7   -22.1
