# DRS4 export. File index 0, run_id=./medidas/run_20260925_120111
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #1  ts=2026-09-25 12:01:13.105  [SELECTED]
659.082    16.7   -11.7    -2.2
660.742    11.4   -14.7    -5.4
662.402   -28.3    -5.2   -19.6
664.062   -28.8    -6.1   -20.5
665.723    -2.6     5.4     1.4
667.383    22.4    -5.9    -1.0
669.043    23.6    -6.8    -0.6
670.703    -2.5   -29.5   -22.6
672.363   -28.3     2.1     0.0
674.023   -19.2   -15.8   -31.3
675.684    -9.9   -11.0   -17.9
677.344    11.7     9.9    22.3
679.004    14.8    -9.6    -1.6
680.664     7.8   -38.0   -34.2
682.324   -13.1   -10.0    -4.5
683.984   -32.6     6.2   -13.3
685.645   -14.7   -22.1   -40.4
687.305    12.1     6.3    27.5
688.965    14.5     4.9    19.1
690.625    12.0   -17.4   -22.2
692.285   -18.9    -5.8    -3.9
693.945   -36.6     8.2    -9.5
695.605   -12.6   -22.2   -23.5
697.266     6.0   -21.2    -8.7
698.926     9.0    -6.6    -0.1
700.586     5.0    -0.9    -0.6
702.246    -0.9     0.3    -4.6
703.906   -32.3    -5.4   -21.3
705.566   -23.0   -16.6    -3.2
707.227    -7.9   -20.0     1.3
708.887    11.0   -23.3   -17.2
710.547    -7.2    25.7    20.6
712.207    -4.8    25.4    25.1
713.867   -24.4   -34.7   -27.5
715.527   -17.2   -23.8    -0.7
717.188   -15.6    -9.1    16.0
718.848     6.3   -26.3   -30.2
720.508    -0.2    28.8    21.9
722.168    -6.7    37.4    28.8
723.828   -14.8   -10.9   -24.4
725.488   -19.4   -46.6   -34.7
727.148    -8.7    -2.6    15.8
728.809    -2.6    -4.8     1.3
730.469     2.8   -16.5   -27.8
732.129    -3.9    20.1    13.6
733.789   -15.7     4.8    -8.4
735.449    -9.7   -45.5   -28.7
737.109    -4.9   -30.2    -2.8
738.770    -4.7    -7.8    -1.8
740.430    -5.3     5.1   -15.6
742.090    -4.8    15.1     1.9
743.750    -8.5    -1.2   -10.4
745.410    -2.7   -28.7   -15.1
747.070    -6.2   -28.3   -13.1
748.730   -11.9   -13.2   -17.4
750.391   -10.3    18.6     5.9
752.051    -6.4    18.9    -0.7
753.711    -9.5   -29.3   -24.4
755.371    -7.4   -23.8     4.6
757.031    -5.2   -18.5   -16.9
758.691   -12.5   -15.5   -31.8
760.352   -24.4    29.8    12.4
762.012   -12.4    17.3     4.2
763.672     1.9   -24.7   -30.4
765.332     3.7   -21.0     6.8
766.992    -0.8    -7.2    14.4
768.652   -12.7   -12.2   -31.6
770.312   -21.1     8.4   -10.5
771.973   -19.4    14.2    11.0
773.633    10.4   -27.5   -19.0
775.293    11.7   -23.2    -8.6
776.953   -13.3     5.1     0.8
778.613   -17.9     1.9    -7.6
780.273   -19.8    -7.0   -20.4
781.934    -3.3    -2.3    -1.4
783.594    -1.7    -7.8    -7.6
785.254     9.6   -16.7    -4.0
786.914   -12.1    -3.8    -8.5
788.574   -26.4     5.6    -8.2
790.234   -25.4    -6.8   -15.7
791.895    -6.7   -18.9   -17.6
793.555    14.6    -6.4    -0.6
795.215    20.8     6.1    11.6
796.875    -8.7   -14.8   -25.5
798.535   -22.5   -13.4   -22.8
800.195   -32.1    -0.8    -1.8
801.855   -14.6   -12.7   -17.4
803.516     8.8   -25.4   -25.2
805.176    14.2     8.3    15.6
806.836   -18.0   -20.7   -36.4
808.496   -24.0   -24.5   -35.0
810.156   -22.8    -7.8     3.5
811.816    -4.8   -11.4    -8.3
813.477    13.4   -20.3   -16.6
815.137     6.2     2.9     3.7
816.797   -11.1    14.3    -5.6
818.457   -24.1   -22.5   -17.3
820.117   -14.4   -20.1    -5.4
821.777     6.3   -10.6    -5.4
823.438    12.1    -5.3    -4.9
825.098     2.1     8.4    -0.6
826.758   -16.5    -5.9   -19.2
828.418   -31.4   -17.4   -12.7
830.078    -9.9   -16.6   -10.1
831.738    13.1   -23.5   -14.4
833.398     6.7    17.6    10.0
835.059   -14.5    17.6    -6.0
836.719   -35.2   -22.1   -38.9
838.379   -16.1   -20.2     2.6
840.039     1.9   -12.1    13.4
841.699    25.6   -17.1   -12.3
843.359    19.4     0.2   -11.1
845.020   -29.2     9.0    -0.3
846.680   -37.8   -19.6   -32.7
848.340   -35.4   -41.2   -37.8
850.000    28.3     6.8    17.1
851.660    30.6    -6.7   -14.9
853.320    28.3    -8.2   -18.3
854.980   -42.2    10.0    -5.6
856.641   -53.4   -22.5   -38.0
858.301    -6.5   -37.0   -13.5
859.961    19.3    -8.4    16.3
861.621    31.1    18.8    11.4
863.281    27.1    13.2     2.0
864.941   -43.9   -15.0   -27.3
866.602   -46.6   -18.6   -30.6
868.262   -30.2   -36.7   -17.6
869.922    27.2    -1.3     6.2
871.582    40.0    11.6    -3.3
873.242     9.5    18.8     8.6
874.902   -24.2     3.3    -4.2
876.562   -28.2   -11.5   -20.0
878.223   -39.8   -55.1   -51.7
879.883   -11.1   -10.6    16.0
881.543    35.8     8.7   -12.8
883.203    16.4    13.6     3.7
884.863   -14.2    20.7    13.4
886.523   -34.7   -31.2   -36.3
888.184   -31.1   -61.0   -41.4
889.844   -17.3   -12.3     8.5
891.504    16.3    23.5    -0.4
893.164    19.5     3.8   -20.1
894.824   -21.0   -15.0    -8.3
896.484   -24.9   -51.2   -32.4
898.145   -24.4   -57.1   -34.9
899.805    -7.3    -2.4     1.1
901.465    -3.5    23.8     4.4
903.125     3.3    -1.2    -5.2
904.785    -1.7    -7.7    -2.7
906.445    -2.4   -16.9    -7.9
908.105    -7.3   -19.0    -8.7
909.766    -3.2   -12.6   -18.8
911.426   -23.9     6.2   -14.7
913.086   -15.5    12.7    -0.2
914.746     0.1     4.2     6.0
916.406    15.0   -29.0   -18.8
918.066    13.4   -27.3   -13.8
919.727   -13.9     0.4     2.2
921.387   -34.5   -16.8   -36.6
923.047   -28.4     1.4    -6.3
924.707   -18.2     9.8    10.8
926.367    41.1   -28.5   -18.3
928.027    23.0   -16.7    -5.2
929.688   -25.8     8.0     5.2
931.348   -50.5   -20.3   -47.0
933.008   -37.7   -25.8   -29.2
934.668     1.2     8.0    20.4
936.328    34.7     0.6     9.7
937.988    42.2   -15.5    -5.5
939.648   -23.9     9.0    -2.0
941.309   -58.0   -26.9   -38.5
942.969   -46.6   -31.6   -37.1
944.629    -9.2   -19.3    -5.4
946.289    39.9    10.1    17.3
947.949     8.0     3.7    -8.3
949.609     8.3     4.6    -7.3
951.270   -50.1   -21.5   -31.3
952.930   -38.8   -26.8    -8.0
954.590   -24.3   -18.3   -10.9
956.250    20.5   -10.3   -10.8
957.910    27.5    28.2    31.6
959.570     3.2     9.2    -3.6
961.230   -47.8   -38.0   -41.1
962.891   -35.0    -5.0     9.9
964.551    11.1   -11.6   -17.7
966.211    27.8   -13.1   -17.9
967.871    11.8    25.0    24.5
969.531    -8.8    15.6     1.9
971.191   -24.0   -39.5   -46.0
972.852   -26.7   -27.5   -14.5
974.512   -15.0     4.2    13.5
976.172     9.8   -18.7   -23.4
977.832     9.2   -17.6   -24.6
979.492    -2.2    10.4    13.2
981.152   -10.7   -10.8   -20.8
982.812    -6.7   -22.8   -10.0
984.473   -16.1    -2.3    -4.5
986.133   -13.5    -2.6   -12.2
987.793    -8.7    -6.7    -8.8
989.453    -5.6    -0.4    -2.1
991.113     1.9   -11.6    -9.6
992.773     1.7    -7.9     3.3
994.434     1.0    -1.7    -4.5
996.094   -20.1   -21.3   -29.3
997.754   -24.5    -8.3    -6.6
999.414    -4.5    -4.7    -5.6
1001.074    10.5   -17.0   -20.4
1002.734     6.1    10.2    14.6
1004.395    -4.1    -1.1    -1.6
1006.055   -20.0   -27.9   -35.8
1007.715   -27.9    -0.7     3.9
1009.375     5.1    -3.9    -6.3
1011.035    14.9   -17.2   -24.7
1012.695     1.5     9.4    12.8
1014.355    -7.5     4.2     6.2
1016.016   -22.1   -36.0   -39.2
1017.676   -22.5   -18.4   -17.0
1019.336    -7.7     7.0    14.5
1020.996     7.3    -6.3   -17.5
1022.656     2.9    -5.4    -7.6
1024.316   -11.8    -1.1     6.3
1025.977   -17.9   -20.7   -21.2
1027.637    -9.4   -17.0   -12.0
1029.297   -10.1    -9.7    -2.4
1030.957    -1.3     7.6    -1.7
1032.617    -1.7    -5.3    -8.5
1034.277    -9.2   -12.6   -13.1
1035.938   -12.1   -20.5   -18.2
1037.598    -3.4   -11.6    -4.2
1039.258    -3.3    -2.7     6.4
1040.918    -4.1    -3.3   -16.2
1042.578   -14.1     0.8     3.2
1044.238   -21.0    -4.6    -1.3
1045.898    -2.5   -37.2   -31.0
1047.559     3.2     7.5    22.1
1049.219     2.7    14.7    -0.2
1050.879   -11.3   -21.0   -32.9
1052.539   -11.3   -20.8   -28.8
1054.199   -18.1   -14.9    -6.7
1055.859     4.6   -32.8   -28.7
1057.520    15.7     9.9    20.9
1059.180     6.2    24.2     7.8
1060.840   -12.2    -6.0   -23.9
1062.500   -28.9   -20.1   -13.6
1064.160    -8.8   -23.4   -13.5
1065.820     6.9   -22.4    -5.8
1067.480    21.2     9.7     4.4
1069.141     9.3    18.6    -5.5
1070.801   -11.7    11.2   -15.5
1072.461   -36.8   -15.3   -16.2
1074.121   -21.2   -31.7   -26.9
1075.781    17.3    -4.7    10.1
1077.441    17.5    16.1     2.4
1079.102     5.3     5.3   -15.2
1080.762   -18.3    -5.1   -25.4
1082.422   -42.4   -11.5    -7.6
1084.082    -8.2   -38.9   -29.8
1085.742    12.4   -22.1    -5.6
1087.402    21.2    27.8    28.8
1089.062     1.6     2.3   -23.3
1090.723   -28.8   -18.9   -28.6
1092.383   -26.0   -10.6     4.3
1094.043   -23.9   -18.6    -5.8
1095.703    13.4   -26.6   -21.9
1097.363     6.3    27.3    20.6
1099.023    -7.8     5.6   -18.0
1100.684   -20.2   -25.3   -21.9
1102.344   -21.8    -9.7     5.6
1104.004   -10.0   -18.6   -15.5
1105.664    11.5   -18.3   -12.1
1107.324    17.2    -1.3     1.9
1108.984   -18.3     1.7   -21.4
1110.645   -20.6   -16.3   -17.0
1112.305   -12.0   -13.2    -1.0
1113.965    -3.2   -14.9    -7.1
1115.625    -0.6    -2.2     4.9
1117.285   -12.6     3.1   -16.6
1118.945   -17.7    -1.8   -22.9
1120.605   -20.4   -13.7   -24.3
1122.266    -1.1     2.0    13.6
1123.926     2.8    -2.4    -0.6
1125.586   -13.6    -0.4    16.4
1127.246   -16.1     4.8    15.9
1128.906   -13.6   -17.7   -42.2
1130.566   -11.6   -13.8   -16.0
1132.227    -1.9    15.5    18.0
1133.887     8.7   -23.0   -27.4
1135.547     1.7   -39.8   -34.6
1137.207   -16.5    -1.0    12.0
1138.867   -17.6   -20.0   -37.1
1140.527    -9.3   -11.4   -21.7
1142.188     6.0    21.1    23.6
1143.848     6.0    10.4    11.3
1145.508     4.0   -18.5   -15.2
1147.168   -15.5   -10.4    -3.7
1148.828   -18.3    -1.4     1.6
1150.488   -14.5    -0.4   -16.2
1152.148    -5.1    -0.3   -13.6
1153.809     7.1     7.9     4.1
1155.469    -4.9   -25.8   -13.1
1157.129    -7.0   -29.5   -11.5
1158.789   -16.9   -20.7   -15.9
1160.449   -16.7     0.8   -16.1
1162.109    -7.8    25.3    12.9
1163.770     7.6    -3.1    -9.0
1165.430     8.2   -28.1   -20.8
1167.090    -0.1   -29.4    -3.1
1168.750    -3.2   -20.1     8.5
1170.410   -18.7   -17.9   -34.2
1172.070   -24.1    -3.1   -30.6
1173.730    -4.9    27.4    14.2
1175.391    11.9   -23.1   -21.5
1177.051     5.8   -47.4   -14.0
1178.711   -13.5     1.4    -7.7
1180.371   -15.3    -1.3   -26.3
1182.031   -19.0     9.6   -19.4
1183.691   -16.8    22.1     8.9
1185.352     3.1    -8.1    -4.0
1187.012     9.3   -39.1   -19.2
1188.672     1.9   -18.4     4.1
1190.332    -9.8     3.1     1.3
1191.992   -23.9    17.9   -20.0
1193.652   -24.5    15.3   -19.8
1195.312    -7.3   -12.1    -8.7
1196.973    15.0   -33.6    -4.6
1198.633    17.5   -39.2    -6.0
1200.293    -6.0   -15.7   -12.4
1201.953   -22.8    10.9   -10.2
1203.613   -28.2    32.9    -3.3
1205.273   -15.5   -28.5   -29.8
1206.934    16.1   -35.3     4.4
1208.594    27.9   -19.6    19.3
1210.254    19.5   -14.0     3.8
1211.914   -31.8    12.0   -20.9
1213.574   -40.2    30.7     5.2
1215.234   -23.0     0.5   -18.5
1216.895    15.9   -48.3   -19.7
1218.555    23.9   -14.1    29.6
1220.215     8.8    -2.9     4.8
1221.875   -19.3     3.3   -27.0
1223.535   -41.7    23.5    -2.0
1225.195   -27.1    -7.6   -18.9
1226.855    19.2   -47.3   -22.3
1228.516    32.5   -39.5     4.9
1230.176    15.0     3.4    11.6
1231.836   -26.3     0.9   -24.1
1233.496   -37.3     9.1   -19.7
1235.156   -26.5     4.1   -15.7
1236.816     3.7   -29.6   -20.4
1238.477    22.4   -35.7    -1.1
1240.137    11.0   -15.1    -0.1
1241.797   -14.6    -2.0   -16.6
1243.457   -35.9    18.8   -11.7
1245.117   -35.7    20.8   -12.2
1246.777     5.1   -27.4   -10.2
1248.438    15.2   -15.0    15.8
1250.098    27.2   -10.7    10.7
1251.758    -8.7   -15.0   -24.4
1253.418   -38.9    11.5    -3.3
1255.078   -34.1    13.7    -8.5
1256.738     0.2   -30.6   -33.6
1258.398     8.3   -30.4   -24.5
1260.059    16.5     0.2    24.7
1261.719   -11.0   -21.6   -32.3
1263.379   -28.7     2.7    -8.4
1265.039   -34.2     8.1    -0.6
1266.699   -25.3    -0.2   -17.1
1268.359    -5.1   -25.0   -38.0
1270.020    11.6   -10.0    14.2
1271.680    11.6    -7.8    10.7
1273.340    -0.4   -16.8   -24.7
1275.000   -38.3    10.9    -5.9
1276.660   -30.8     4.7   -16.8
1278.320   -24.0   -10.1   -28.9
1279.980    14.9   -18.7     8.4
1281.641    14.0    -3.7     5.3
1283.301    -4.9    -5.5   -13.8
1284.961   -23.6     0.6    -2.0
1286.621   -20.0    -8.8   -24.9
1288.281   -12.5   -14.9    -6.7
1289.941   -10.0   -13.5    -3.2
1291.602    10.8    -5.5     0.4
1293.262    10.6    -6.3   -13.4
1294.922   -11.4     7.7    13.8
1296.582   -29.5   -21.3   -42.4
1298.242   -23.6   -29.5   -15.5
1299.902    -3.0     6.7    24.0
1301.562    24.5    -6.6   -15.7
1303.223     4.8    -8.7    -9.4
1304.883   -16.1    15.5    16.9
1306.543   -27.3    22.2    13.8
1308.203   -17.4   -42.2   -46.7
1309.863    -6.6   -14.2    -1.9
1311.523    10.6     7.5    -2.0
1313.184     9.4    -1.7    -8.6
1314.844    -9.2     2.5    -6.6
1316.504    -6.8     5.9    -4.5
1318.164   -26.3   -36.0   -23.3
1319.824   -29.5   -36.2   -20.0
1321.484    -3.9    -9.2    -5.5
1323.145     3.0     7.7    -2.5
1324.805     4.1    17.4     9.2
1326.465    -7.7    -2.5   -12.5
1328.125   -17.8   -32.2   -25.8
1329.785   -20.9   -32.8   -19.5
1331.445    -6.3   -13.0   -14.4
1333.105     1.3     0.9   -11.7
1334.766    -2.5    23.5    20.0
1336.426     3.7     0.6    -7.8
1338.086   -10.2   -38.5   -34.0
1339.746   -11.7   -26.9   -11.7
1341.406   -15.9    -6.4    -9.3
1343.066   -12.7   -10.6   -31.1
1344.727    -2.2    24.8    20.8
1346.387    -0.1    25.2    23.5
1348.047     8.9   -27.2   -30.2
1349.707   -12.2   -32.7    -9.1
1351.367   -24.7     1.0    13.9
1353.027    -8.6    -7.5   -28.8
1354.688    -8.2     7.1     1.6
1356.348   -10.6     9.8    -2.0
1358.008    10.3   -21.9    -8.5
1359.668    14.6   -26.7    -5.7
1361.328   -22.9    -8.3   -20.0
1362.988   -32.2    -9.4   -27.7
1364.648   -18.1     7.9    -1.7
1366.309    -2.9     2.9    -1.8
1367.969     6.3   -12.0     7.5
1369.629     7.9   -13.1     9.8
1371.289     1.2    -4.6     5.3
1372.949   -18.7   -19.5   -29.7
1374.609   -26.2    10.6     8.2
1376.270   -14.3    13.4    -6.0
1377.930    13.5   -24.2   -15.8
1379.590     8.6    -8.6    16.7
1381.250     3.7     4.9    18.9
1382.910   -12.7   -17.3   -30.1
1384.570   -28.5   -17.2   -23.8
1386.230   -18.8    21.8    13.0
1387.891    -5.0    -9.5   -20.2
1389.551     6.8   -23.7    -6.3
1391.211     1.0     4.4    22.5
1392.871   -10.1    -6.1   -13.3
1394.531   -24.8   -12.6   -24.0
1396.191   -17.4    17.5    13.6
1397.852   -10.5     1.4    -8.1
1399.512     6.6   -35.0   -28.4
1401.172    -1.8    -8.7     6.3
1402.832   -10.6     0.7   -10.7
1404.492   -10.7    -4.2   -15.4
1406.152   -10.0     0.6    -9.6
1407.812   -12.6   -14.8   -15.4
1409.473    -4.0   -24.6   -14.3
1411.133     6.2   -26.2    -5.9
1412.793    -8.3    -8.6   -14.6
1414.453   -13.3    12.9     3.4
1416.113    -8.2    14.3     2.7
1417.773    -7.3    -0.2   -20.6
1419.434    -0.8   -25.0    -1.3
1421.094    -7.8   -15.9    12.1
1422.754    -4.4   -16.6   -12.4
1424.414    -9.5     9.5    -8.3
1426.074   -13.5    37.4    19.8
1427.734     4.0    -4.4   -11.6
1429.395    -7.9   -39.1   -17.0
1431.055    -6.3   -38.3   -16.2
1432.715   -14.7   -13.2   -13.1
1434.375    -4.3     4.0   -17.0
1436.035    -6.5    37.0    20.7
1437.695    -7.6    30.1    14.6
1439.355    -2.5   -31.7   -24.3
1441.016    -7.2   -37.3    -9.4
1442.676   -16.7   -26.1    -2.8
1444.336   -14.1    -0.9   -16.9
1445.996    -6.1    26.4    -5.5
1447.656    -5.1    14.9    -0.9
1449.316     3.6   -27.4   -16.0
1450.977    -0.6   -39.3   -13.6
1452.637    -9.0   -41.3   -10.0
1454.297   -10.1     6.4    -5.8
1455.957   -16.1    24.6    -2.6
1457.617   -14.6    24.0    -6.7
1459.277     5.9   -18.6   -11.0
1460.938     5.4   -25.7    11.5
1462.598    -9.6   -39.7   -23.0
1464.258   -13.4   -33.0   -31.9
1465.918   -19.9    30.7    10.1
1467.578   -16.4    45.6    11.7
1469.238   -10.1     5.5   -27.0
1470.898    -1.3   -26.9   -26.1
1472.559     7.6   -28.1    17.1
1474.219    -2.8   -28.7   -38.3
1475.879   -25.3    24.0     2.7
1477.539   -28.0    34.6    13.8
1479.199   -16.2    23.5    -7.9
1480.859     7.7   -34.3   -12.2
1482.520     7.2   -25.9     7.9
1484.180     0.0   -21.7     0.6
1485.840    -0.8   -15.7   -15.2
1487.500   -27.5    22.1    -7.8
1489.160   -31.8    16.8   -16.2
1490.820    -9.4   -13.0   -11.2
1492.480    12.0   -24.9     5.1
1494.141    21.1   -30.9    -4.3
1495.801    10.4   -23.9   -12.1
1497.461   -24.0    23.1     2.2
1499.121   -31.3    22.5   -10.6
1500.781   -23.7   -17.1   -28.0
1502.441     6.6   -10.3    12.4
1504.102    19.8   -19.7     5.2
1505.762    19.6   -32.6   -18.5
1507.422   -12.6     9.7     3.8
1509.082   -20.5    27.0     7.2
1510.742   -25.9    -7.0   -34.5
1512.402   -18.4   -19.1   -21.1
1514.062     4.6    -7.2    23.4
1515.723    20.5   -23.7    -3.8
1517.383     6.5   -11.1    -7.3
1519.043   -15.5    20.3    11.8
1520.703   -25.6    28.6     7.2
1522.363   -38.4    -5.4   -42.0
1524.023    -8.1   -22.9    -1.6
1525.684     7.4    -9.9    16.4
1527.344    20.8   -13.9    -4.5
1529.004     3.3     2.0     2.7
1530.664   -22.9    15.5    -2.1
1532.324   -37.1     3.7   -25.5
1533.984   -20.9   -17.8   -17.8
1535.645     0.0   -14.1     3.3
1537.305    11.6   -17.3    -4.6
1538.965    13.7   -19.2    -7.1
1540.625   -12.5     7.1   -25.5
1542.285   -28.0    -5.6   -41.2
1543.945   -39.2   -15.2   -31.0
1545.605   -13.4    -7.8    -0.4
1547.266    22.4   -33.5   -21.5
1548.926    23.8   -26.9    -9.1
1550.586     4.5    18.9    29.2
1552.246   -22.5   -10.9   -39.8
1553.906   -34.2   -26.6   -40.8
1555.566   -26.2     1.8    11.9
1557.227   -16.0     6.3     8.5
1558.887    19.2   -37.1   -27.7
1560.547    -4.3    22.0    22.4
1562.207   -14.1    16.8     0.2
1563.867   -17.3   -22.0   -42.9
1565.527   -20.6   -22.7   -34.2
1567.188    -9.4   -12.5    -4.5
1568.848    -4.8   -22.8   -15.7
1570.508     5.8   -18.3    -7.8
1572.168     3.4    15.6    14.9
1573.828    -4.0    13.3    -0.2
1575.488   -20.0   -18.5   -25.9
1577.148   -10.6   -11.1    -6.7
1578.809    -5.5   -17.0   -12.9
1580.469    -4.3   -13.0    -5.9
1582.129     0.3    -0.2    -1.2
1583.789    -1.6     1.7    -8.6
1585.449   -10.7    -6.2   -13.0
1587.109    -6.0    -4.5    -5.6
1588.770    -5.3   -26.7   -32.8
1590.430   -12.4    10.7    17.6
1592.090    -1.9     3.3    -0.8
1593.750    -3.4    -9.7   -19.8
1595.410    -3.0   -10.9   -13.7
1597.070    -9.4     6.9    15.8
1598.730    -7.4    -7.0    -5.0
1600.391   -14.2   -13.0    -5.3
1602.051   -13.4    21.7    20.8
1603.711   -16.0    19.1    15.2
1605.371     4.1   -28.4   -31.8
1607.031     1.4    -0.8     6.8
1608.691     3.1    10.2    12.1
1610.352   -19.3   -34.1   -31.1
1612.012   -31.7     0.0     0.4
1613.672   -19.3    12.8     2.5
1615.332     9.6    -9.2   -11.4
1616.992    18.9   -15.0    -5.9
1618.652    -5.0    -9.9   -11.8
1620.312   -25.4   -14.0   -17.9
1621.973   -25.1   -12.9   -13.7
1623.633   -33.9    -9.8   -14.6
1625.293    -5.4    -8.1   -10.0
1626.953    11.3    -5.6     5.6
1628.613    23.6    -2.6     3.7
1630.273     7.9   -19.9   -27.2
1631.934   -21.8   -23.2   -26.9
1633.594   -32.5     3.1   -10.9
1635.254   -23.4   -15.3   -33.6
1636.914    -0.8   -20.6   -22.3
1638.574    26.2     7.9    25.8
1640.234    24.3     5.4    13.6
1641.895   -13.5   -26.2   -32.0
1643.555   -24.8   -13.3   -21.7
1645.215   -37.9    12.4    -3.3
1646.875   -12.3   -30.2   -30.9
1648.535    13.9   -18.5     3.9
1650.195    23.2     4.4    13.2
1651.855    10.1   -13.2   -23.5
1653.516   -21.3   -13.0   -23.4
1655.176   -43.0    14.0     2.0
1656.836   -25.9    -7.1   -24.0
1658.496    13.0   -24.2     6.8
1660.156    20.9   -17.3    12.9
1661.816     7.8    -4.4    -5.5
1663.477    -9.7    -5.3   -20.2
1665.137   -28.3    12.4    -1.2
1666.797   -31.7    11.2    -5.0
1668.457   -20.9   -25.3   -29.5
1670.117     9.0   -25.1     1.6
1671.777     2.4   -10.4   -17.1
1673.438    -3.9    -2.5   -17.1
1675.098   -27.6    27.5     6.2
1676.758   -37.4    12.7   -12.6
1678.418   -19.7   -31.6   -36.3
1680.078     6.5   -22.9    12.8
1681.738    21.6   -13.3    -4.9
1683.398     8.4   -17.6   -29.3
1685.059   -22.6    24.1     3.1
1686.719   -24.5    35.8    14.8
1688.379   -17.9    -0.7   -19.7
1690.039    -2.4   -44.2   -15.2
1691.699     9.0   -23.3    14.2
1693.359    13.8   -10.3   -12.5
1695.020   -12.2    20.1    -4.0
1696.680   -25.7    11.1    -3.6
1698.340   -25.3   -17.8   -21.0

Event #6  ts=2026-09-25 12:01:17.342  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  0.000   -22.3   -11.7    -9.1
  1.660   -12.2   -23.3   -14.0
  3.320   -30.3    34.8     1.6
  4.980   -11.4     2.5   -23.4
  6.641     0.1   -11.8   -12.5
  8.301     7.4   -17.2     8.0
  9.961     8.3   -38.4   -24.5
 11.621   -32.9    14.2     3.1
 13.281   -33.5    12.3     2.4
 14.941   -14.5    25.0    -8.1
 16.602    -2.2   -15.8   -11.5
 18.262     5.2   -18.8    -6.1
 19.922     8.9   -37.8    -3.0
 21.582    -6.1   -17.1   -15.9
 23.242   -17.8    12.4    -4.2
 24.902   -17.5    23.7    -8.0
 26.562     3.1   -12.7   -14.5
 28.223    10.6   -35.9     0.0
 29.883     5.9   -36.7    -6.0
 31.543   -10.3    -7.6    -7.7
 33.203   -27.0    17.7    -4.9
 34.863   -24.5    18.1   -10.8
 36.523   -11.5     2.3   -12.5
 38.184     8.7   -28.3    -5.5
 39.844    11.7   -30.4    -5.8
 41.504    10.0   -28.6    -5.7
 43.164   -15.9     8.5     5.3
 44.824   -29.1    13.2   -20.4
 46.484   -17.8    -2.2    -9.8
 48.145    -1.7   -21.1     1.3
 49.805    13.0   -26.5    -6.8
 51.465    16.5   -22.2    -7.3
 53.125    -5.5     2.9     6.1
 54.785   -28.1     1.8   -29.2
 56.445   -21.0   -15.5   -29.2
 58.105    -4.3   -14.1    -1.5
 59.766    13.8   -22.2    -7.8
 61.426     9.5   -16.4    -0.8
 63.086   -17.2    11.5     1.0
 64.746   -39.2    -8.1   -27.9
 66.406   -22.3   -14.8   -10.3
 68.066     7.8    -7.8     0.0
 69.727    21.2    -9.8    -6.8
 71.387     2.4     6.0    16.4
 73.047   -25.3     0.5   -19.0
 74.707   -35.8   -19.6   -42.8
 76.367   -22.5   -12.0    -4.2
 78.027     5.4    -8.7    -7.1
 79.688    26.8    -3.7     1.6
 81.348     3.1    10.0    16.6
 83.008   -23.1     9.0    -8.6
 84.668   -36.2   -37.7   -44.1
 86.328   -16.7   -19.1     9.2
 87.988    10.7     2.5     5.9
 89.648    23.8   -10.3   -21.1
 91.309    -1.5    18.1    12.2
 92.969   -20.9    19.9    17.8
 94.629   -28.6   -25.4   -32.2
 96.289   -12.7   -32.4   -13.7
 97.949    13.7     8.2     4.3
 99.609    11.2    -1.1   -10.8
101.270     1.7     2.3    -9.8
102.930   -18.1     9.8    -3.3
104.590   -25.1   -13.0   -16.4
106.250     0.0   -26.1    -5.9
107.910     1.9   -12.7     1.0
109.570     4.2     3.6    -7.2
111.230   -18.3     7.7   -10.8
112.891   -32.1    -6.4   -19.4
114.551    -9.7   -24.2    -9.1
116.211    -7.4   -21.8    -7.0
117.871    21.4    -6.5    -0.9
119.531    -2.5    -4.1   -16.1
121.191   -39.5     5.1    -5.8
122.852   -37.5   -11.4   -12.9
124.512    -5.7   -29.4   -19.6
126.172    29.1     9.9    22.3
127.832     1.6     0.9   -11.8
129.492   -14.4   -16.3   -32.6
131.152   -47.3    -9.1   -13.2
132.812   -38.7   -13.6    -4.2
134.473   -19.0   -18.2   -10.5
136.133    30.9    -8.7    -4.9
137.793    24.1    22.9    24.3
139.453   -22.1   -17.0   -30.8
141.113   -57.5   -25.9   -25.6
142.773   -48.4   -19.1   -11.4
144.434   -10.5   -11.7    -2.9
146.094    47.5     0.4    10.7
147.754    16.2    16.3     2.2
149.414   -22.1    -2.9   -13.4
151.074   -52.3   -31.1   -27.4
152.734   -40.9   -29.4   -26.8
154.395    13.7     2.4    12.5
156.055    35.4    18.6    16.4
157.715    33.6    11.2     0.1
159.375   -12.9   -10.6   -19.7
161.035   -46.7   -18.2   -18.7
162.695   -26.9   -34.2   -35.7
164.355    12.7     3.1    12.3
166.016    21.8    30.8    25.4
167.676    20.1   -10.8   -25.0
169.336    -2.8   -25.1   -20.1
170.996   -25.8   -17.8   -10.4
172.656   -22.4   -20.2   -22.8
174.316     3.4   -19.5   -12.2
175.977     6.6    12.7    12.9
177.637     3.6    20.6     7.9
179.297    -2.1   -21.5   -14.5
180.957   -18.0    -4.5    -3.5
182.617   -17.7    -5.8    -3.8
184.277   -16.5   -10.0   -12.2
185.938    -8.0    -0.7    -2.6
187.598    -9.3     0.1    -1.2
