u	b	c
5.90909090909091	9.095e-12	-1.03114e-10
5.90909090909091	9.095e-12	-1.03114e-10
5.90909090909091	9.095e-12	-1.03114e-10
5.90909090909091	9.095e-12	-1.03114e-10
5.90909090909091	9.095e-12	-1.03114e-10
5.90909090909091	9.095e-12	-1.03058e-10
5.90909090909091	9.15185e-12	-1.03058e-10
5.90909090909091	9.20869e-12	-1.03001e-10
5.90909090909091	9.26553e-12	-1.03001e-10
5.90909090909091	9.32238e-12	-1.03001e-10
6.272727272727273	9.26553e-12	-1.02603e-10
6.272727272727273	9.20869e-12	-1.02603e-10
6.272727272727273	9.15185e-12	-1.02603e-10
6.272727272727273	9.095e-12	-1.0266e-10
6.272727272727273	9.095e-12	-1.02717e-10
6.272727272727273	9.03816e-12	-1.02717e-10
6.272727272727273	8.98132e-12	-1.0266e-10
6.272727272727273	8.98132e-12	-1.02603e-10
6.272727272727273	8.98132e-12	-1.02603e-10
6.272727272727273	8.98132e-12	-1.02546e-10
6.636363636363637	9.15185e-12	-1.02603e-10
6.636363636363637	9.15185e-12	-1.02603e-10
6.636363636363637	9.15185e-12	-1.02603e-10
6.636363636363637	9.15185e-12	-1.02603e-10
6.636363636363637	9.15185e-12	-1.02546e-10
6.636363636363637	9.15185e-12	-1.02546e-10
6.636363636363637	9.15185e-12	-1.02546e-10
6.636363636363637	9.15185e-12	-1.02546e-10
6.636363636363637	9.15185e-12	-1.02546e-10
6.636363636363637	9.20869e-12	-1.02489e-10
7.0	9.32238e-12	-1.02375e-10
7.0	9.32238e-12	-1.02375e-10
7.0	9.37922e-12	-1.02375e-10
7.0	9.37922e-12	-1.02375e-10
7.0	9.37922e-12	-1.02375e-10
7.0	9.32238e-12	-1.02375e-10
7.0	9.37922e-12	-1.02432e-10
7.0	9.37922e-12	-1.02432e-10
7.0	9.43606e-12	-1.02432e-10
7.0	9.49291e-12	-1.02432e-10
